   456	1,1003,-118.34642,-59.787003,96.8042,9.0556,32.793,-12.3212,-19.826601,-73.6548,1.42,0.34,0.3038,15.9396,0.0068,100.0,-60.056602,90.0332,14.0046,-9.6756,35.339,-18.571999,20.0,-4.3584,1.3061999,0.3402,-5.4482,-27.5606,0.0044,35.28,14.966,82.5758,0.3402,-7.1546,31.491201,0.0042,51.38,-43.744,102.0588,11.6828,-13.8974,-0.0056,-1.9766,93.3,-53.7762,-5.5194,0.3402,-34.861202,11.4684,0.0078,0.0,-0.5522,0.0,-9.59,0.0,0.0,-0.2142,4,B,0,0
   457	1,1003,-118.238464,-57.058,95.7788,7.3561997,32.709,-12.289201,-20.8576,-73.714,2.7922,0.34,-1.6222,16.857,0.0074,100.0,-60.8626,92.977196,12.4076,-9.6756,35.339,-19.654,20.0,-4.717,-1.0098001,0.3402,-3.4632,-27.936,0.0042,35.28,14.3204,85.7378,0.3402,-6.0748,31.696001,0.0042,51.38,-45.1476,102.0588,11.209399,-14.0462,-0.0052,-6.9852004,93.3,-57.2342,-4.3018,0.3402,-34.130802,13.236401,0.0044,0.0,-0.4473,0.0,-9.484,0.0,0.0,-0.10925,4,B,0,0
   458	1,1003,-118.133064,-52.9778,94.245995,4.6462,32.583,-12.2411995,-22.399199,-73.906,5.3688,0.34,-0.4456,19.9798,0.0028,96.3,-61.4254,97.3158,9.2342,9.03,4.4538,-13.789399,20.0,-4.929,-3.1116,0.3402,-2.4376,-28.0738,0.0042,35.28,13.2246,90.718796,0.3402,-8.7944,30.881,0.0044,51.38,-46.187798,102.0588,10.5404005,-13.6494,-0.005,-10.4296,93.3,-60.2714,-2.9092002,0.3402,-32.067,17.0574,0.0046,0.0,-0.3384,0.0,-9.375,0.0,0.0,-0.0001335,4,B,0,0
   459	1,1003,-118.02,-49.725,93.023796,2.3396,32.4822,-12.202801,-23.6284,-73.821,7.1378,0.34,2.4898,22.1246,0.0028,92.5,-60.675,97.698395,8.0234,8.950399,4.9323997,-15.427199,17.39,-5.1447997,-5.9224,0.3402,-2.0626,-28.1204,0.0042,35.28,12.3352,93.2252,0.3402,-12.261999,29.280602,0.0047999998,51.38,-48.4168,102.0588,7.8878,-10.32,-0.005,-17.7248,93.3,-63.7414,-0.55619997,0.3402,-27.424,22.838999,0.0046,0.0,-0.2247,0.0,-9.266,0.0,0.0,0.0,4,B,0,0
   460	1,1003,-117.907196,-46.5362,91.6288,3.1832001,23.7376,-10.885,13.1262,-72.7482,11.285601,0.34,9.643,24.632,0.0022,88.7,-59.407402,98.4698,5.5564003,8.967999,5.5584,-18.5964,16.86,-5.5926,-10.8352,0.3402,-3.5088,-27.9616,0.0042,35.28,11.034399,95.785194,0.3402,-15.6912,26.6602,0.005,51.38,-49.121803,102.0588,6.4740005,-8.7688,-0.005,-19.6428,93.3,-67.7618,4.0814,0.3402,-19.3822,28.991798,0.0042,0.0,-0.1122,0.0,-9.15,0.0,0.0,0.0,4,B,0,0
   461	1,1003,-117.79454,-43.968998,90.4518,4.5204,23.658998,-10.848599,11.675799,-71.871,13.134399,0.34,13.4236,24.5184,0.0023999999,85.0,-58.733597,98.885994,4.1182003,8.9998,5.5403996,-19.6384,16.86,-5.8185997,-12.4636,0.3402,-4.1264,-27.8854,0.0042,35.28,7.9794,99.211205,0.3402,-22.421398,15.694599,0.0056,51.38,-50.1,101.995804,3.1134,-2.4056,-3.1826,-21.0704,93.3,-68.806,5.818,0.3402,-16.8026,30.309198,0.0044,0.0,-0.00346,0.0,-9.05,0.0,0.0,0.0,4,B,0,0
   462	1,1003,-117.68918,-41.6068,89.36861,5.6158004,23.587,-10.815,10.3412,-70.5568,15.124201,0.34,17.657,23.161999,0.0026,81.3,-57.9814,99.3458,2.4296,9.047199,5.4965997,-20.771599,16.86,-6.6006,-17.097,0.3402,-4.9622,-27.7592,0.0042,35.28,6.0102,100.147194,0.3402,-24.3224,7.5212,0.0056,51.38,-50.047596,101.4684,1.6292,2.7796,-9.0104,-14.578,93.3,-70.919,11.123,0.3402,-9.450399,32.798203,0.0042,0.0,0.0,0.0,-8.93,0.0,0.0,0.0,4,B,0,0
   463	1,1003,-117.57389,-38.6642,88.0196,6.7976003,23.497,-10.773001,8.6786,-67.1178,18.2288,0.34,24.1506,15.7318,0.0076,81.2,-56.2316,98.6326,0.5018,12.0378,-10.9869995,-4.9082003,16.86,-7.0596004,-19.6406,0.3402,-5.03,-27.748001,0.0042,35.28,4.17,100.4124,0.3402,-24.7342,0.45279998,0.0026,48.66,-49.5364,100.2122,0.6174,5.9032,-13.23,-5.9088,93.3,-71.682594,14.153399,0.3402,-7.6541996,33.2062,0.0042,0.0,0.0,0.0,-8.82,0.0,0.0,0.0,4,B,0,0
   464	1,1003,-117.456276,-35.9278,86.765,7.7134004,23.413,-10.7338,7.1324,-65.0376,19.2878,0.34,25.5192,9.8594,0.008,81.2,-55.247204,97.5702,0.2958,11.375401,-14.0994,-0.543,16.86,-7.4796004,-21.9526,0.3402,-5.0457997,-27.7454,0.0042,35.28,-0.38779998,99.119,0.3402,-24.1422,-13.2248,0.0002,44.72,-49.0792,99.269196,0.35459998,7.6506,-14.7924,-1.9884,93.3,-72.472404,18.0456,0.3402,-5.6214004,33.529198,0.0042,0.0,0.0,0.0,-8.7,0.0,0.0,0.0,4,B,0,0
   465	1,1003,-117.34284,-33.3958,85.6042,8.4026,23.335,-10.6974,5.7015996,-62.0626,19.7762,0.34,24.9058,-0.8848,0.008,81.2,-53.8264,94.95599,0.3362,6.3854,-18.427801,0.1118,16.86,-8.2776,-26.3454,0.3402,-5.0492,-27.745201,0.0042,35.28,-2.3660002,97.821,0.7532,-23.794199,-16.8074,6.5178003,40.84,-46.980602,96.5572,0.3348,14.0688,-12.641801,0.134,93.3,-72.8112,20.8502,0.3402,-2.6908,33.738,0.0042,0.0,0.0,0.0,-8.586,0.0,0.0,0.0,4,B,0,0
   466	1,1003,-117.22781,-30.6784,84.358795,8.9718,23.251001,-10.658199,4.1662,-58.471603,18.6152,0.34,21.399399,-10.986401,0.0052,79.9,-53.45,93.3354,0.3402,2.9656,-20.523,0.012200001,14.31,-8.6976,-28.6574,0.3402,-5.0492,-27.745201,0.0042,35.28,-6.322,94.9656,1.9922,-25.9032,-19.2096,8.507999,37.0,-45.456802,95.337006,0.3406,16.1836,-11.7988,0.0196,93.3,-72.9022,26.193798,0.3402,0.7,33.7264,0.0042,0.0,0.0,0.0,-8.47,0.0,0.0,0.0,4,B,0,0
   467	1,1003,-117.112785,-28.5502,83.3832,9.2934,23.185,-10.627399,2.9636,-56.412003,17.5508,0.34,23.6764,-11.451,0.0023999999,76.1,-53.4106,91.133606,0.3402,-1.9584,-23.0668,0.0,10.586,-9.2016,-31.431799,0.3402,-5.0492,-27.745201,0.0042,35.28,-8.2982,93.4696,2.6032,-26.6764,-20.5456,7.8878,33.28,-43.752796,94.1778,0.341,17.6486,-11.5488,0.0052,93.3,-72.8108,29.2848,0.3402,1.1602,33.7094,0.0042,0.0,0.0,0.0,-8.36,0.0,0.0,0.0,4,B,0,0
   468	1,1003,-117.00621,-25.8502,82.1458,9.5438,23.101002,-10.5882,1.4377999,-54.7452,16.854399,0.34,26.036001,-9.4612,0.0023999999,72.5,-54.305,87.76,0.3402,-10.345799,-23.9358,0.0,6.957,-9.9156,-35.362198,0.3402,-5.0492,-27.745201,0.0042,35.28,-11.2354,90.95599,3.6678,-22.871,-22.354599,10.9838,29.64,-41.261803,92.38,0.341,16.9176,-14.3322,0.0064,93.3,-72.7292,31.531399,0.3402,1.2624,33.7048,0.0042,0.0,0.0,0.0,-8.25,0.0,0.0,0.0,4,B,0,0
   469	1,1003,-116.89618,-22.585,80.6494,9.6092,22.998999,-10.540601,-0.407,-50.2518,16.0138,0.34,29.7374,-1.0512,0.005,71.0,-55.536602,85.61941,0.3402,-15.981601,-22.6468,0.0,3.117,-10.2936,-37.443,0.3402,-5.0492,-27.745201,0.0042,35.28,-14.478001,87.5806,5.169,-22.7786,-25.139,10.22,25.8,-40.061398,91.2048,0.341,15.159,-16.7554,0.0062,93.3,-72.479,37.9898,0.3402,1.3167999,33.7002,0.0042,0.0,0.0,0.0,-8.14,0.0,0.0,0.0,4,B,0,0
   470	1,1003,-116.78597,-20.2888,79.597,9.4988,22.927,-10.507,-1.7030001,-47.316402,16.2152,0.34,29.0032,4.102,0.0066000004,71.0,-57.0896,83.8358,0.3402,-20.7148,-20.2014,0.0,97.56,-11.1336,-42.067,0.3402,-5.0492,-27.745201,0.0042,35.28,-16.3624,85.4096,5.9928,-22.4584,-26.8142,9.577801,22.08,-38.8364,89.738205,0.341,14.6262,-17.972,0.006,93.3,-72.391,40.236202,0.3402,1.3178,33.7002,0.0042,0.0,0.0,0.0,-8.03,0.0,-9.93,0.0,4,B,0,0
   471	1,1003,-116.67553,-18.1902,78.6352,9.2838,22.863,-10.4762,-2.8876002,-44.9148,16.6116,0.34,28.777,4.7122,0.0068,71.0,-60.8238,80.9524,0.3402,-24.7666,-18.025799,0.0002,95.8,-11.5956,-44.6102,0.3402,-5.0492,-27.745201,0.0042,35.28,-18.402199,82.8574,6.8248,-22.0962,-28.703999,8.6102,18.31,-36.351,86.924805,0.341,16.7778,-17.49,0.0052,93.3,-72.281,43.0442,0.3402,1.3178,33.7002,0.0042,0.0,0.0,0.0,-7.918,0.0,-9.81,0.0,4,B,0,0
   472	1,1003,-116.56016,-15.1486,77.2416,8.777,22.7702,-10.4314,-4.6048,-39.8544,17.107,0.34,28.9924,1.3260001,0.0068,71.0,-62.875,79.3206,0.3402,-24.1762,-21.1376,0.0,91.94,-11.931601,-46.4598,0.3402,-5.0492,-27.745201,0.0042,35.28,-21.6922,78.3068,7.9522,-21.866201,-31.513,6.4694,15.3,-34.303,84.8976,0.7004,18.0342,-17.4138,6.4006,93.3,-71.9358,48.9284,0.3402,3.775,33.3766,0.0044,12.16,0.0,0.0,-7.805,0.0,-9.7,0.0,4,B,0,0
   473	1,1003,-116.44163,-12.686,76.1138,8.1970005,22.6948,-10.395,-5.9946003,-38.1632,17.16,0.34,29.001398,0.6916,0.0068,69.7,-66.6046,74.8276,0.3402,-17.852,-29.757,0.0,88.0,-12.8136,-51.315,0.3402,-5.0492,-27.745201,0.0042,35.28,-23.6964,75.4182,8.4854,-21.866201,-31.513,5.277,15.3,-32.8862,83.5316,1.174,25.4154,-24.318998,5.9082003,93.3,-71.3862,51.9412,0.3402,8.0692,32.276398,0.0046,12.16,0.0,0.0,-7.688,0.0,-9.586,0.0,4,B,0,0
   474	1,1003,-116.33215,-10.420401,75.076004,7.5282,22.6252,-10.361401,-7.2735996,-35.233997,17.292,0.34,29.933,2.4032001,0.0026,66.06,-67.887596,72.1812,0.3402,-13.2696,-33.2896,0.0,84.4,-13.1464,-53.165,0.3402,-4.7929997,-27.7782,0.0042,35.28,-25.154,73.317406,8.8046,-21.866201,-31.513,4.4098,15.3,-30.3396,81.095,1.6925999,25.503601,-24.4004,4.5594,93.3,-70.712006,54.0396,0.3402,11.699,30.7864,0.0046,12.16,0.0,0.0,-7.58,0.0,-9.48,0.0,4,B,0,0
   475	1,1003,-116.22221,-7.598,73.7836,6.5126,22.5382,-10.319599,-8.8668,-29.8002,18.3248,0.34,32.0456,8.6462,0.0018000001,62.22,-68.6816,69.6024,0.3402,-8.3156,-34.868797,0.0042,85.1,-13.4936,-56.188,0.3402,-1.5516,-27.988401,0.0047999998,35.28,-28.9972,67.7468,9.3388,-22.2856,-32.8502,1.4138,11.47,-25.871399,76.82,1.8896,25.5354,-24.43,-0.3326,93.3,-68.129,59.1452,0.3402,16.9564,27.841202,0.0044,12.16,0.0,0.0,-7.465,0.0,-9.36,0.0,4,B,0,0
   476	1,1003,-116.10281,-4.7866,72.4962,5.2982,22.4512,-10.2804,-10.454,-27.0726,19.118,0.34,33.3304,10.0932,0.0018000001,58.38,-69.097404,64.0628,0.3402,2.8098001,-34.565,0.0032,83.94,-13.06,-60.523,0.3402,7.4602003,-26.104599,0.005,35.28,-30.879,64.942795,9.3674,-22.831398,-34.286,-0.5344,7.605,-23.7454,74.786,1.8616,25.485601,-24.3836,-0.32819998,93.3,-66.436005,61.5912,0.3402,19.870201,25.5222,0.0046,12.16,0.0,0.0,-7.35,0.0,-9.25,0.0,4,B,0,0
   477	1,1003,-115.98731,-2.1722,71.2992,3.9861999,22.37,-10.244,-11.93,-22.161798,20.6496,0.34,35.8844,11.3304,0.0018000001,54.44,-68.349396,60.6362,0.3402,11.4086,-33.7248,0.0,80.0,-11.9516,-62.952404,0.3402,13.9688,-22.568,0.005,35.28,-34.5858,59.2842,8.9836,-23.899399,-37.083603,-4.0866,3.678,-19.7224,70.9368,1.8122001,25.3376,-24.2468,-0.2952,93.3,-63.015,64.9316,0.3402,25.323,18.8938,0.0046,12.16,0.0,0.0,-7.234,0.0,-9.13,0.0,4,B,0,0
   478	1,1003,-115.88367,-0.1248,70.361404,2.8348,22.306202,-10.2154,-13.0859995,-19.4118,21.5198,0.34,37.2894,11.818001,0.0018000001,50.75,-66.943596,57.6398,0.3402,18.472,-31.6636,0.0,76.3,-9.409,-65.717995,0.3402,21.541399,-16.9932,0.0002,32.75,-36.3954,56.445,8.609799,-24.299599,-38.480602,-5.697,0.0,-17.8242,69.1202,1.7906,25.291399,-24.202,-0.28280002,100.0,-61.0328,66.202995,0.3402,27.1198,15.6538,0.0042,12.16,0.0,0.0,-7.125,0.0,-9.02,0.0,4,B,0,0
   479	1,1003,-115.76614,2.6316001,69.099,2.2942,18.5984,-8.519199,7.7528005,-12.9196,23.571201,0.34,40.4974,12.6208,0.0018000001,46.88,-62.8704,52.8834,0.3402,29.501799,-25.1174,0.0,72.44,-7.436,-66.993195,0.3402,25.1382,-14.194,-0.0008,28.88,-38.4094,53.2164,8.0632,-23.9384,-38.6252,-7.1438003,0.0,-15.7178,67.1042,1.7617999,25.2826,-24.1894,-0.5698,100.0,-58.718998,67.397995,0.4902,28.186,13.5326,6.0784,12.16,0.0,0.0,-7.01,0.0,-8.91,0.0,4,B,0,0
   480	1,1003,-115.649254,4.334,68.3192,2.9442,18.5456,-8.495,6.54,-9.1356,24.793798,0.34,41.727596,14.466801,0.002,43.03,-59.907204,50.832203,0.3402,34.556202,-19.9282,0.0,68.6,-5.4512,-67.988396,0.3402,27.4332,-12.714399,-0.0008,25.05,-40.996803,49.0418,7.209,-23.8132,-38.4252,-8.5102005,0.0,-11.709399,63.2704,1.5162,25.3566,-24.25,-2.4434,100.0,-53.688,69.7276,1.4494001,37.68,17.1956,5.2458,12.16,0.0,0.0,-6.895,0.0,-8.8,0.0,4,B,0,0
   481	1,1003,-115.54176,6.4936,67.3298,3.611,18.4784,-8.4642,5.0014,-5.661,26.1902,0.34,41.4176,18.995201,0.0022,39.3,-56.8484,49.4232,0.3402,38.3282,-14.3154,0.0,64.9,-0.0274,-70.2778,0.3402,31.3492,-12.7546,-0.0008,21.3,-44.552998,43.2982,5.7834,-23.572199,-38.115,-10.372,0.0,-9.1692,60.842003,1.206,25.443998,-24.3102,-3.6646,100.0,-49.9152,71.4496,1.888,37.7588,17.2278,2.4794,12.16,0.0,0.0,-6.785,0.0,-8.68,0.0,4,B,0,0
   482	1,1003,-115.421906,8.7988,66.2742,4.1268,18.4064,-8.4312,3.3592002,0.48540002,30.081598,0.34,35.857,28.8144,0.0018000001,35.25,-51.0698,48.2082,0.3402,42.493797,-3.2104,0.0,60.78,2.9322,-71.4766,0.3402,33.0648,-13.358199,-0.0008,17.23,-46.706802,39.812,4.7762,-23.399399,-37.9028,-11.4814005,0.0,-6.3904,58.2388,0.71879995,26.1742,-22.978,-5.4326,100.0,-44.567,73.8908,1.8876,37.7602,17.228199,-0.3074,12.16,0.0,0.0,-6.664,0.0,-8.56,0.0,4,B,0,0
   483	1,1003,-115.30357,11.2478,65.152405,4.451,18.3296,-8.396,1.6144,4.5214,33.6272,0.34,33.7644,31.193201,0.0064,34.9,-46.753998,48.3506,0.3402,43.452003,5.4040003,0.0,56.88,6.3388,-72.8514,0.3402,34.9112,-14.0798,-0.00059999997,13.32,-50.58,33.527,2.6882,-23.0536,-37.4676,-13.4424,0.0,-1.6436,55.524,0.32259998,30.5766,-9.8424,0.3024,98.75,-41.421,75.326805,1.8616,37.7602,17.228199,-0.309,12.16,0.0,0.0,-6.55,0.0,-8.445,0.0,4,B,0,0
   484	1,1003,-115.19105,12.925601,64.384,4.5394,18.2768,-8.371799,0.4188,6.9984,36.0206,0.34,32.4562,32.4688,0.0066000004,34.9,-42.0844,49.4944,0.3402,42.4704,14.9804,0.0,53.1,11.48,-74.9244,0.3402,37.516598,-15.1262,-0.00059999997,9.54,-52.3036,30.7226,1.6428,-22.886599,-37.2514,-14.3014,0.0,0.74300003,54.9606,0.3362,32.7284,-5.6190004,0.1012,97.5,-37.9604,76.9064,1.8330001,37.7602,17.228199,-0.309,12.16,0.0,0.0,-6.438,0.0,-8.336,0.0,4,B,0,0
   485	1,1003,-115.08393,15.0538,63.409,4.4932003,18.2096,-8.341,-1.096,11.697,41.046803,0.34,30.6374,34.1268,0.0066000004,34.9,-38.6358,51.073196,0.3402,40.4154,21.9676,0.0,49.3,15.3312,-76.4772,0.3402,39.355,-15.8674,-0.00059999997,5.773,-53.8252,28.2446,0.66040003,-22.7328,-37.048798,-15.0532,0.0,4.7076,54.7608,0.3404,34.804398,1.8592,0.0082,93.75,-31.668402,79.7784,1.781,37.7602,17.228199,-0.309,12.16,0.0,0.0,-6.324,0.0,-8.23,0.0,4,B,0,0
   486	1,1003,-114.96603,17.023,62.507202,4.2924,18.149399,-8.3124,-2.4975998,13.983199,43.6166,0.34,30.39,34.3442,0.0066000004,34.9,-31.9748,55.626,0.3402,36.541203,27.941399,-0.0008,45.6,17.6626,-77.417206,0.3402,40.4274,-16.299799,-0.00059999997,2.043,-56.5,20.718,0.33060002,-11.9266,-39.773,0.216,0.0,6.7516,55.005,0.3404,35.1468,5.9554,0.0056,91.75,-28.837,81.0708,1.7328,37.7602,17.228199,-1.0664,12.16,0.0,0.0,-6.215,0.0,-8.11,0.0,4,B,0,0
   487	1,1003,-114.858116,19.286999,61.4704,3.8727999,18.0804,-8.2794,-4.1089997,18.7756,49.071,0.34,29.9132,34.7332,0.0066000004,34.9,-28.642601,58.2256,0.3402,36.119,28.483,0.003,44.72,24.3656,-79.897,0.3402,43.817204,-14.0016,-0.0004,0.0,-57.342403,18.0826,0.3382,-13.2758,-39.306,0.056799997,0.0,13.2616005,57.142403,0.3406,34.5002,13.2411995,0.005,88.25,-22.8576,83.79941,1.3944,37.7922,17.243599,-3.0846,12.16,0.0,0.0,-6.1,0.0,-7.996,0.0,4,B,0,0
   488	1,1003,-114.745094,21.092,60.6438,3.3922,18.0252,-8.253,-5.394,21.1698,52.0392,0.34,27.398998,36.5588,0.0069999998,34.9,-26.238998,60.13,0.3402,36.0182,28.6082,0.0038,44.72,28.046799,-80.961205,0.3402,44.375,-11.925,0.0038,0.0,-58.6762,14.5262,0.3402,-15.6508,-38.3352,0.0068,0.0,16.1638,58.162796,0.3406,35.076797,11.431999,0.01,87.06,-19.7056,85.237595,1.0898,37.8478,17.270401,-4.1264,12.16,0.0,0.0,-5.992,0.0,-7.89,0.0,4,B,0,0
   489	1,1003,-114.63744,23.041399,59.7512,2.7268,17.9654,-8.2244,-6.7812,23.4386,55.556202,0.34,22.3532,40.2034,0.003,32.38,-20.5448,64.6702,0.3402,35.8526,28.808601,0.004,44.72,35.1144,-82.6742,0.3402,44.8052,-10.0704,0.0038,12.16,-61.5368,8.6532,0.3402,-20.645601,-35.5356,0.0046,0.0,19.1682,59.055,0.3406,36.9346,10.2868,0.002,83.4,-16.235601,86.824196,0.65339994,37.8046,17.419,-5.2153997,12.16,0.0,0.0,-5.883,0.0,-7.78,0.0,4,B,0,0
   490	1,1003,-114.53235,25.229399,62.0694,4.8684,16.8232,25.6974,21.8944,25.6198,59.586803,0.343,38.786,24.4204,3.9084,28.9,-17.621,67.1466,0.3402,34.2004,30.7624,0.0018000001,42.38,40.349197,-83.8134,0.3402,44.9048,-9.599,0.0038,12.16,-63.407597,5.8142,0.3402,-23.8342,-32.7832,0.0047999998,0.0,22.5832,59.938,0.32599998,37.2602,8.8220005,0.104399994,79.94,-12.502,88.6066,0.3166,36.68,18.174799,-0.4626,12.16,0.0,0.0,-5.78,0.0,-7.68,0.0,4,B,0,0
   491	1,1003,-114.429375,26.7692,64.4214,6.8129997,16.7748,25.6248,20.6422,29.6532,63.832798,0.9896,25.6312,32.1386,4.3206,25.19,-14.1276,70.719,0.3402,30.4846,34.4482,-0.00059999997,38.66,43.7206,-84.5114,0.3402,45.0462,-8.738,0.0042,12.16,-66.1492,2.4794,0.3402,-26.6182,-28.499199,0.0054,0.0,25.315401,61.2412,0.42740002,27.726398,12.744201,0.7278,76.2,-9.493401,90.1278,0.33080003,35.6786,18.2072,0.17379999,12.16,0.0,0.0,-5.67,0.0,-7.57,0.0,4,B,0,0
   492	1,1003,-114.31803,28.165,66.5538,8.4812,16.730799,25.5588,19.507,31.799,66.5908,1.3066001,25.841202,33.881397,3.3979998,21.47,-12.1486,73.0752,0.3402,29.0172,35.693,-0.00059999997,34.94,48.2486,-85.1702,0.3402,45.4446,-4.1642003,0.0046,12.16,-67.997,0.77800006,0.3402,-28.4996,-22.8152,0.0058,0.0,29.639399,63.7726,0.3508,25.7424,18.9818,-0.77660006,76.06,-6.2684,91.78,0.33900002,34.779198,17.849201,0.0374,12.16,0.0,0.0,-5.562,0.0,-7.457,0.0,4,B,0,0
   493	1,1003,-114.20751,30.251999,69.742004,10.8062,16.6648,25.4598,17.809399,33.7474,69.1966,1.531,26.11,35.4222,2.6829998,20.0,-7.1821995,79.4468,0.3402,27.962,36.5256,-0.00059999997,31.11,51.275,-85.273605,0.3402,45.269398,0.6102,0.0046,9.5,-72.5386,-1.2122,0.3402,-27.155201,-2.7336,0.0064,0.0,31.8794,65.656204,0.33240002,23.735,21.864199,0.087799996,73.44,0.2334,95.0768,0.3402,33.4006,16.031,0.0042,12.16,0.0,0.0,-5.45,0.0,-7.344,0.0,4,B,0,0
   494	1,1003,-114.08915,32.6072,73.3404,13.1854,16.5916,25.3476,15.8932,38.1062,75.1176,1.7933999,26.206398,35.608,0.57240003,20.0,-4.8476,82.5044,0.3402,27.8918,36.5792,-0.00059999997,39.22,59.1216,-83.877,0.3402,43.3618,15.354,0.0004,98.7,-74.9642,-0.84620005,0.3402,-21.433,8.5082,0.006,0.0,35.8004,69.306404,0.3404,26.8822,22.7586,0.0104,69.56,3.5604,96.5662,0.3402,33.163998,13.8846,0.0042,12.16,0.0,-9.92,-5.332,0.0,-7.23,0.0,4,B,0,0
   495	1,1003,-113.97373,34.5392,76.292,14.9412,16.5328,25.2562,14.3214,40.513,78.3854,1.788,26.2994,35.6764,-0.5834,20.0,0.1142,88.878204,0.3402,29.4774,35.313797,0.0,36.25,62.8758,-81.976204,0.3402,38.485,25.196999,0.0002,94.94,-77.6358,1.7496,0.4578,-9.8722,18.8876,1.4824001,0.0,38.206398,71.092995,0.3404,30.568798,20.0836,0.0054,65.8,8.2858,98.137,0.3402,33.8394,8.2264,0.0044,12.16,0.0,-9.81,-5.223,0.0,-7.12,0.0,4,B,0,0
   496	1,1003,-113.86126,36.327198,79.0232,16.4076,16.478199,25.173,12.8668,43.5896,82.5514,1.6282,26.435,35.7308,-2.05,20.0,3.5666,92.4864,0.3402,34.038403,30.941399,0.0,32.47,67.9922,-76.84,0.3402,26.421202,37.655,0.0,91.1,-78.3346,3.9582,0.6318,-3.7672,21.3754,1.0966,0.0,41.5014,72.854,0.3404,34.748,15.711801,0.0044,62.0,11.1272,98.692406,0.3402,34.2594,5.5206,0.0042,12.16,0.0,-9.7,-5.11,0.0,-7.008,0.0,4,B,0,0
   497	1,1003,-113.73681,37.9722,81.5364,17.621801,16.427801,25.0962,11.5286,47.7914,88.2126,1.1378,26.6294,35.7738,-4.0424,20.0,5.9648,94.407196,0.3402,37.3132,26.902,0.0,28.25,69.551605,-74.1956,0.3402,20.918602,40.9684,0.0,86.94,-78.4584,5.4121995,0.6836,-0.49080002,22.0732,0.3566,0.0,44.8332,74.155,0.3404,37.5386,13.2452,0.0042,57.78,13.7038,99.0468,0.3402,34.408,4.2494,0.0042,12.16,0.0,-9.58,-4.984,0.0,-6.883,0.0,4,B,0,0
   498	1,1003,-113.63203,40.0214,84.667,18.951801,16.3648,25.0002,9.861401,50.6904,92.0476,0.6282,27.132,33.4222,-4.9174,20.0,12.4454,97.7092,0.3402,43.501,14.9548,0.0,24.73,71.748,-67.302,0.3402,8.074,44.735,0.0038,86.25,-78.267204,7.635,0.6216,3.9696,22.2016,-1.2136,0.0,51.633198,76.4268,0.3406,38.663002,14.1672,0.011,58.44,19.6798,99.98,0.3448,33.5362,7.8038,0.229,12.16,0.0,-9.47,-4.88,0.0,-6.777,0.0,4,B,0,0
   499	1,1003,-113.520905,41.6552,87.1628,19.866,16.3144,24.9234,8.5324,53.5984,94.7878,0.3344,31.1174,22.693201,-1.0224,20.0,16.9186,98.8176,0.3402,45.153,8.7862,-0.0011999999,20.95,72.303,-62.8048,0.3402,4.0222,45.0914,0.0038,86.25,-77.0264,11.0188,0.3804,11.290601,20.1822,-1.4788,0.0,54.1618,77.4766,0.3406,37.2126,17.158,0.011,58.44,21.8792,100.5248,0.479,32.5566,8.250999,3.5978,12.16,0.0,-9.36,-4.77,0.0,-6.668,0.0,4,B,0,0
   500	1,1003,-113.41098,43.6902,90.2716,20.821999,16.2514,24.8274,6.8768,55.98,96.4022,0.32919997,32.0928,20.918798,0.1634,20.0,20.319,99.4664,0.3402,45.067997,9.2123995,0.0,17.28,72.601204,-58.667004,0.3402,2.8258,45.163197,0.0038,86.25,-75.777,12.7356,0.32459998,15.469,17.357,-0.2736,0.0,59.532204,80.9444,0.3406,30.2604,26.1872,0.011,100.0,25.321001,101.2778,1.2206,30.905401,6.0990005,9.4128,12.16,0.0,-9.25,-4.66,0.0,-6.56,-9.97,4,B,0,0
   501	1,1003,-113.29857,45.582596,93.1624,21.528,16.1926,24.7378,5.337,60.7808,98.531204,2.267,22.833,2.7189999,22.257,20.0,27.656,101.2706,1.2924,42.9032,10.5996,12.0852,13.195,72.777596,-55.6558,0.3402,2.536,45.1788,0.0038,98.06,-74.3398,14.029599,0.335,18.4976,14.0266,0.117,0.0,62.227997,83.8382,0.3406,23.9968,31.0832,0.011,100.0,30.1414,102.066795,3.274,26.5218,1.83,15.6536,12.16,0.0,-9.13,-4.54,0.0,-6.438,-9.84,4,B,0,0
   502	1,1003,-113.17762,47.064598,95.4264,21.956999,16.1464,24.6674,4.131,62.2482,98.312195,4.053,17.4762,-6.9334,24.0066,20.0,31.356201,102.003395,2.6366,37.3832,4.8156,17.663,9.33,73.4142,-47.011402,0.3402,4.795,44.9432,0.004,98.06,-71.192795,15.945,1.0886,20.291601,11.631,6.427,0.0,63.8114,86.29019,0.3406,18.9066,33.798203,0.0108,100.0,,,,,,,,0.0,-9.016,-4.42,0.0,-6.32,-9.73,4,B,0,0
   503	1,1003,-113.06191,49.346603,98.9128,22.4028,16.075,24.558601,2.274,64.4244,96.43179,7.0444,15.7612,-16.1366,17.444399,20.0,34.278603,102.1188,4.4516,33.1088,-0.66339993,24.777199,5.26,73.927795,-42.5222,0.3402,4.6888,44.909,0.0042,98.06,-69.1798,17.5534,1.5742,25.831799,22.593601,5.3321996,0.0,66.5842,91.863205,1.4341999,11.2758,24.033201,19.4102,100.0,,,,,,,,0.0,-8.9,-4.305,0.0,-6.2,-9.61,4,B,0,0
