game_num,event_id,event_time,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,p0_pos_x,p0_pos_y,p0_pos_z,p0_vel_x,p0_vel_y,p0_vel_z,p0_boost,p1_pos_x,p1_pos_y,p1_pos_z,p1_vel_x,p1_vel_y,p1_vel_z,p1_boost,p2_pos_x,p2_pos_y,p2_pos_z,p2_vel_x,p2_vel_y,p2_vel_z,p2_boost,p3_pos_x,p3_pos_y,p3_pos_z,p3_vel_x,p3_vel_y,p3_vel_z,p3_boost,p4_pos_x,p4_pos_y,p4_pos_z,p4_vel_x,p4_vel_y,p4_vel_z,p4_boost,p5_pos_x,p5_pos_y,p5_pos_z,p5_vel_x,p5_vel_y,p5_vel_z,p5_boost,boost0_timer,boost1_timer,boost2_timer,boost3_timer,boost4_timer,boost5_timer,player_scoring_next,team_scoring_next,team_A_scoring_within_10sec,team_B_scoring_within_10sec
737,737004,-29.850784,64.7532,24.715601,8.5038,7.9344,-44.6084,-8.1588,11.7034,59.617996,0.78580004,-45.1104,-6.6452003,-6.0732,70.2,62.5994,14.391,8.951,6.6261997,17.0442,-4.0476003,55.7,17.659399,-37.9948,0.3402,28.2142,-8.3168,0.0042,61.97,20.536798,64.066,0.3402,10.1018,-26.091002,0.0042,57.25,35.281998,84.549,0.34,21.3366,-22.025,0.0064,45.1,62.706,29.6432,10.0668,6.0744,-43.413998,-6.6847997,47.34,0.0,0.0,-3.479,-6.22,-1.673,-8.23,4,B,0,0
737,737004,-29.74169,65.739,19.41,7.4666,8.475201,-45.4718,-9.5748,5.1128,58.1058,0.3176,-43.3438,-11.9098,0.21440001,70.2,63.593,16.946999,8.1886,6.62,17.0462,-6.0032,55.7,20.014,-38.6742,0.3402,28.351398,-7.673,0.0044,61.97,21.238401,61.843597,0.3402,6.9371996,-27.0924,0.0046,57.25,37.771202,81.97861,0.34,21.3354,-22.025,0.0064,45.1,63.8504,22.2798,8.6428,7.5238,-44.205,-10.261,43.66,0.0,0.0,-3.37,-6.11,-1.564,-8.12,4,B,0,0
737,737004,-29.632593,70.731804,16.2586,5.8602004,59.1484,-32.0172,-16.2258,1.143,57.0064,0.3352,-43.124,-12.5304,0.1108,81.94,64.0308,17.039,7.3840003,8.245399,-28.716799,-16.0942,55.7,24.5576,-39.4482,0.3402,28.859,-1.5580001,0.0046,61.97,21.6982,58.8592,0.3402,1.702,-27.786201,0.0046,57.25,39.3714,80.3262,0.34,21.3354,-22.025,0.0064,45.1,64.8224,18.5518,7.5878005,12.896601,-37.762802,-12.523399,42.75,0.0,0.0,-3.262,-6.0,-1.455,-8.01,4,B,0,0
737,737004,-29.523355,76.637,13.0622,4.1702,58.9684,-31.918798,-17.4736,-2.3994,55.8256,0.3396,-41.7914,-15.9022,0.023,81.94,64.7156,14.643399,5.9928,8.2296,-28.731201,-17.1812,55.7,27.419199,-39.3362,0.3402,28.388401,2.8895998,0.0042,61.97,21.3348,54.7304,0.3402,-5.4108,-27.169199,0.0042,57.25,41.505,78.123,0.34,21.3354,-22.025,0.0064,45.1,66.067406,15.574,6.537,16.6914,-33.948,-12.595,42.75,0.0,0.0,-3.152,-5.89,-1.346,-7.9,4,B,0,0
737,737004,-29.41227,78.018,9.7648,5.2191997,-22.885,-25.521399,28.4024,-8.2462,52.7132,0.3402,-35.7806,-25.2572,0.005,81.94,65.9504,10.334201,3.2617998,8.2296,-28.731201,-19.1288,55.7,29.7698,-39.0112,0.3402,28.091002,4.5716,0.004,61.97,20.6608,52.0336,0.3402,-7.5492,-26.8596,0.0042,57.25,44.7054,74.8182,0.34,21.3354,-22.025,0.0064,45.1,68.5818,10.475,4.4846,16.817,-34.0234,-14.649799,42.75,0.0,0.0,-3.041,-5.78,-1.234,-7.785,4,B,0,0
737,737004,-29.303175,75.353195,6.7929997,8.432,-22.803799,-25.428999,26.7864,-11.0654,50.4258,0.3402,-32.4018,-28.9612,0.004,81.94,66.6364,7.9402003,1.6178,8.2296,-28.731201,-20.2108,55.7,32.1036,-38.5948,0.3402,27.8548,5.5604,0.0044,61.97,19.9954,49.797,0.3402,-8.248,-26.845,0.0042,57.25,46.4758,72.9756,0.34,21.0716,-22.2654,0.0064,45.1,70.267204,7.0708003,2.9464002,16.8864,-34.0588,-16.0024,42.75,0.0,0.0,-2.932,-5.67,-1.126,-7.68,4,B,0,0
737,737004,-29.194078,73.266205,4.4656,10.824201,-22.74,-25.3564,25.520601,-14.176801,47.403,0.3402,-30.363201,-30.9546,0.004,81.94,67.3898,5.0868,0.21620001,5.4008,-27.8806,0.2474,55.7,36.4666,-37.5894,0.3402,27.604599,5.6466,0.0044,61.97,19.298,47.558197,0.3402,-8.2946005,-26.9106,0.0042,57.25,48.5806,70.748,0.34,21.228601,-22.0832,0.0066000004,45.1,71.6782,4.2307997,1.5611999,16.9708,-34.099197,-17.1316,42.75,0.0,0.0,-2.822,-5.562,-1.017,-7.57,4,B,0,0
737,737004,-29.080414,70.618195,1.5132,13.7012,-22.658798,-25.2648,23.9148,-18.2074,42.795,0.3402,-26.1996,-34.2248,0.0044,81.94,67.6652,1.2772,0.32860002,0.786,-26.657,0.266,55.7,39.2488,-37.2222,0.3402,27.9724,1.6356,0.0046,61.97,17.8302,42.857002,0.3402,-9.371799,-26.5494,0.0042,57.25,51.599598,67.6322,0.34,21.3744,-21.9352,0.0066000004,45.1,73.5254,0.758,0.3346,18.264599,-28.4602,-3.2652,42.75,0.0,0.0,-2.707,-5.45,-0.901,-7.453,4,B,0,0
737,737004,-28.968061,67.9798,-1.4288001,16.3914,-22.5776,-25.1752,22.3146,-20.2044,39.8294,0.3402,-21.9286,-36.7102,0.0044,81.94,67.7116,-0.9418,0.438,0.39740002,-26.575,6.0642,55.7,41.5714,-37.276,0.3402,27.6558,-2.4796,0.0047999998,61.97,16.9972,40.6588,0.6462,-10.4008,-26.266,6.3198,57.25,53.3954,65.82,0.34,21.761398,-21.5086,0.0066000004,45.1,76.8936,-2.16,0.36220002,24.3498,-14.9688,1.9436,42.75,0.0,0.0,-2.596,-5.336,-0.7905,-7.344,4,B,0,0
737,737004,-28.858965,65.3506,-4.3604,18.8952,-22.496399,-25.0856,20.72,-22.0494,36.0108,0.3402,-15.2582,-39.3126,0.0046,81.94,67.7428,-3.5972,1.1092,0.32619998,-26.549799,7.408,55.7,45.48,-38.3322,0.3402,23.763,-11.629399,0.0052,61.97,15.1314,36.0182,1.5644001,-14.4728,-35.5988,5.2632003,57.25,55.5106,63.62,0.34,20.347,-22.6498,0.0069999998,45.1,79.1172,-3.7654002,0.9356,19.0848,-17.5178,9.9986,42.75,0.0,0.0,-2.488,-5.227,-0.6816,-7.234,4,B,0,0
737,737004,-28.74987,63.4786,-6.448,20.5698,-22.4384,-25.021599,19.5846,-22.8806,33.3446,0.3402,-10.4682,-40.4142,0.0042,81.94,67.7644,-5.5336,1.5708001,0.2878,-36.5496,6.5408,55.7,47.273197,-39.543602,0.3402,19.532,-16.77,0.0052,61.97,13.9238,33.048,1.9380001,-14.5048,-35.668,2.6246,57.25,56.7934,62.058598,0.34,18.279,-24.024199,0.0074,45.1,80.1776,-5.027,1.73,13.951,-20.0074,12.3728,42.75,0.0,0.0,-2.379,-5.117,-0.5723,-7.125,4,B,0,0
737,737004,-28.637768,60.6796,-9.5694,22.9046,-22.351398,-24.9256,17.887,-24.0322,26.0484,0.3402,-4.5252,-43.3588,-0.0002,78.06,67.8148,-11.930201,2.3769999,0.2878,-36.5496,0.2838,55.7,49.6342,-42.767403,0.3402,10.7272,-22.8582,0.005,61.97,12.351,29.182,1.9467999,-14.510799,-35.678402,-0.32939997,57.25,59.085,57.5098,0.34,7.0986,-27.3794,0.0076,45.1,81.3406,-8.6658,3.678,3.0201998,-25.9464,10.3828,38.84,0.0,0.0,-2.262,-5.004,-0.4563,-7.008,4,B,0,0
737,737004,-28.526255,58.448196,-12.0578,24.62,-22.2818,-24.848799,16.5336,-24.336,21.5992,0.3402,-1.6316,-45.4322,-0.0002,74.44,67.8436,-15.585401,2.3552,0.288,-36.5498,-0.305,55.7,50.31,-44.7522,0.3402,5.9435997,-24.453201,0.005,61.97,10.9016,25.6178,1.9132,-14.479,-35.6034,-0.32919997,57.25,59.357597,55.6706,0.34,1.7696,-27.639599,0.0076,45.1,81.4894,-10.953199,4.3568,0.9392,-28.558998,6.2447996,35.22,0.0,0.0,-2.156,-4.895,-0.3496,-6.902,4,B,0,0
737,737004,-28.415916,55.6688,-15.1576,26.5742,-22.1948,-24.7528,14.8476,-24.2944,15.092199,0.3402,1.4756,-45.9302,0.0038,74.1,67.8604,-17.7176,2.337,0.292,-36.559,-0.3022,55.7,50.586403,-47.0348,0.3402,0.56560004,-25.100801,0.005,61.97,8.856,20.5862,1.8686,-14.4044,-35.4372,-0.299,57.25,58.585,50.9926,0.6994,-8.6052,-25.727,6.4041996,45.1,81.538795,-14.1956005,4.682,0.02,-30.9426,0.1454,31.45,0.0,0.0,-2.043,-4.785,-0.2378,-6.79,4,B,0,0
737,737004,-28.306194,53.2686,-17.8344,28.097801,-22.12,-24.6696,13.391601,-24.0932,10.1182,0.3402,2.0546,-45.903397,0.0038,74.1,67.9218,-24.7404,2.2792,0.357,-36.7412,-0.309,55.7,50.0656,-50.477997,0.3402,-7.1540003,-22.683401,0.005,61.97,7.7759995,17.930601,1.8462,-14.3898,-35.4054,-0.30719998,57.25,57.8198,49.027203,1.1566,-21.72,-27.7466,5.6514,41.47,80.8314,-18.7798,4.4676,-8.0688,-33.6882,-2.2584,27.83,0.0,0.0,-1.937,-4.676,-0.1301,-6.684,4,B,0,0
737,737004,-28.20295,50.8764,-20.5022,29.463799,-22.0472,-24.5864,11.9402,-23.952,7.0582,0.3402,2.1556,-45.898,0.0038,74.1,67.947,-27.1928,2.2584,0.396,-36.818,-0.3166,55.7,49.301804,-52.2332,0.3402,-10.6892,-19.651,0.005,61.97,6.5759997,14.9806,1.8194001,-14.3898,-35.4054,-0.4172,57.25,55.967598,46.6472,1.5667999,-22.623602,-29.2208,4.2514,37.78,80.155,-21.666399,4.2251997,-8.1662,-35.2806,-3.4216,26.28,0.0,0.0,-1.827,-4.566,-0.02101,-6.574,4,B,0,0
737,737004,-28.08577,48.492203,-23.161001,30.673,-21.9744,-24.5032,10.4934,-23.6382,0.175,0.3402,1.4902,-45.8928,0.0042,74.1,67.9906,-30.8796,2.2068,0.47259998,-36.9088,-1.0018001,55.7,48.2764,-53.72,0.3402,-13.6462,-16.4648,0.005,61.97,4.176,9.0806,1.5605999,-14.3898,-35.4054,-2.5812,57.25,52.0658,41.5446,1.7889999,-23.793999,-31.289,-0.30719998,36.88,79.4736,-24.611399,3.8902,-8.183,-35.3894,-4.5014,26.28,0.0,0.0,-1.713,-4.453,0.0,-6.457,4,B,0,0
737,737004,-27.973942,45.933598,-26.014198,31.8002,-21.896002,-24.416399,8.9408,-23.6516,-3.644,0.3402,-1.9397999,-45.701,0.0044,74.1,68.082794,-37.038998,1.8414,0.62560004,-36.983997,-3.2645998,55.7,45.483597,-55.9896,0.754,-18.762,-11.6652,6.5368,61.97,2.496,4.9506,1.1644,-14.3898,-35.4054,-4.096,57.25,50.083797,38.9366,1.763,-23.793999,-31.289,-0.309,36.88,78.6538,-28.157,3.3704002,-8.21,-35.5082,-5.786,26.28,0.0,0.0,-1.602,-4.344,0.0,-6.348,4,B,0,0
737,737004,-27.860624,43.384,-28.8576,32.7464,-21.8176,-24.3296,7.3938003,-24.0624,-7.4132,0.3402,-7.5786,-44.6808,0.0046,74.1,68.1154,-38.8882,1.6586,0.675,-36.996002,-3.9326,55.7,43.9156,-56.9632,1.3604,-18.8428,-11.6956005,7.8838,61.97,1.536,2.5906,0.8588,-14.3898,-35.4054,-4.9616,57.25,48.101803,36.3286,1.737,-23.793999,-31.289,-0.309,36.88,77.1446,-34.6822,2.085,-8.2488,-35.6502,-8.1314,26.28,0.0,0.0,-1.487,-4.227,0.0,-6.234,4,B,0,0
737,737004,-27.750698,41.0246,-31.488401,33.4638,-21.7448,-24.248999,5.9624,-26.5928,-14.7776,0.3402,-20.031801,-39.355,0.0042,74.1,68.256805,-45.3598,0.7672,1.1602,-36.5778,-5.6906,55.7,42.189598,-58.0346,2.1269999,-18.8554,-11.6838,8.1582,61.97,-0.4518,-3.0254002,0.31620002,-9.917,-35.4394,0.144,57.25,43.939598,30.851799,1.6824001,-23.793999,-31.289,-0.309,36.88,76.387405,-37.9546,1.2824,-8.315,-35.8508,-9.199,25.0,0.0,0.0,-1.378,-4.117,0.0,-6.125,4,B,0,0
737,737004,-27.64441,38.673203,-34.1108,34.0266,-21.671999,-24.168402,4.5356,-28.034399,-17.3356,0.3402,-22.6374,-37.7324,0.004,74.1,68.403595,-47.67,0.5188,3.6506,-32.9772,-3.8985999,55.7,40.399,-59.1802,3.3488,-17.759201,-11.4104,12.5884,60.72,-1.2423999,-6.5638,0.3352,-6.895,-35.426598,0.11,57.25,41.5602,27.7216,1.638,-23.803799,-31.3214,-0.8464,36.88,75.5786,-41.3052,0.602,-11.1074,-44.2546,-5.8426,21.45,0.0,0.0,-1.272,-4.01,0.0,-6.02,4,B,0,0
737,737004,-27.52628,36.509598,-36.5236,34.4088,-21.6048,-24.094,3.2226,-29.764198,-20.1432,0.3402,-22.8974,-37.513798,0.0042,74.1,68.9684,-49.8408,0.3092,11.3798,-25.145601,-1.3662,67.8,37.4356,-60.959,5.2668,-19.8714,-10.9442005,12.085,56.62,-1.6462,-8.6284,0.33900002,-7.1136,-35.3426,0.038,57.25,40.1712,25.8928,1.5636001,-23.823,-31.379,-1.5958,36.88,73.787796,-47.5772,0.32459998,-14.2354,-43.7416,0.1252,17.34,0.0,0.0,-1.15,-3.89,0.0,-5.9,4,B,0,0
737,737004,-27.410355,33.6352,-39.7292,34.715,-21.5152,-23.9948,1.4784,-33.8402,-27.908602,0.3402,-18.645401,-40.0002,0.0014,73.0,,,,,,,,35.038403,-62.1998,6.7088,-21.0124,-10.375799,12.6668005,52.94,-3.4142,-14.9572,0.3402,-13.279599,-33.0722,0.0047999998,57.25,37.3884,22.223,1.2842,-23.876799,-31.5218,-3.0882,36.88,72.4078,-52.142403,0.3452,-8.0894,-31.5492,0.2666,13.66,0.0,0.0,-1.041,-3.781,0.0,-5.79,4,B,0,0
737,737004,-27.29937,31.308601,-42.3238,34.7926,-21.4424,-23.9142,0.066199996,-35.5546,-31.6722,0.3402,-18.851,-41.8996,0.0,69.2,,,,,,,,33.8012,-62.7966,7.461,-21.334,-10.1262,13.072801,49.16,-4.573,-17.347,0.3402,-17.2086,-30.773,0.0047999998,57.25,33.233402,16.6736,0.5366,-22.7436,-32.2644,-5.0592003,36.88,71.7724,-53.9428,0.3478,-12.580799,-30.5536,-0.079,9.89,0.0,0.0,-0.9297,-3.67,0.0,-5.676,4,B,0,0
737,737004,-27.191519,29.168001,-44.7112,34.729,-21.3752,-23.8398,-1.2312,-37.1214,-35.1764,0.3402,-18.7246,-42.015602,0.0036000002,69.44,,,,,,,,30.2022,-64.4242,9.7494,-21.735,-9.3935995,14.3268,45.5,-5.8504,-19.3012,0.3402,-20.6418,-28.0938,0.0047999998,57.25,31.803799,14.4758,0.32560003,-20.700401,-33.3872,-1.1644,36.88,69.2966,-59.1656,0.3392,-16.7166,-32.0934,0.0086,6.24,0.0,0.0,-0.8213,-3.562,0.0,-5.566,4,B,0,0
737,737004,-27.084803,26.501799,-47.6848,34.4672,-21.293402,-23.7468,-2.8474,-39.768402,-41.131203,0.3402,-18.6674,-42.0388,0.0038,69.44,,,,,,,,28.2076,-65.2532,11.094399,-21.758202,-8.7026005,14.945,41.78,-10.174601,-23.4166,0.3402,-27.9198,-18.94,0.0047999998,57.25,30.078402,11.694,0.32840002,-20.8654,-33.2794,0.19860001,36.88,67.6708,-62.1578,0.3392,-18.2102,-33.291798,0.0117999995,2.51,0.0,0.0,-0.711,-3.451,0.0,-5.457,4,B,0,0
737,737004,-26.97194,24.375801,-50.0554,34.1126,-21.228601,-23.673601,-4.136,-41.324398,-44.6352,0.3402,-18.662199,-42.04,0.0038,69.44,,,,,,,,26.397,-65.9402,12.3616,-21.688799,-7.84,15.396601,38.06,-12.6102,-24.763601,0.3402,-30.1696,-13.836801,0.0047999998,57.25,26.3624,5.913,0.3402,-21.9202,-32.5348,0.008,36.88,66.191605,-65.0334,0.3394,-17.2426,-35.5588,0.0095999995,0.0,0.0,0.0,-0.6006,-3.342,0.0,-5.348,4,B,0,0
737,737004,-26.861448,21.9038,-52.812,33.5364,-21.153,-23.5896,-5.6344,-42.8804,-48.1392,0.3402,-18.6614,-42.04,0.0038,68.2,,,,,,,,22.8052,-67.095,14.96,-21.4778,-6.5018,15.1746,37.25,-15.1928005,-25.671999,0.3402,-31.5254,-8.4734,0.0047999998,57.25,24.4332,3.2838001,0.3402,-24.3998,-30.487,0.0047999998,36.88,63.491802,-71.187004,0.3396,-16.5862,-36.8156,0.0117999995,0.0,0.0,0.0,-0.4897,-3.23,0.0,-5.234,4,B,0,0
737,737004,-26.752352,19.792,-55.167004,32.903603,-21.088202,-23.517601,-6.9146004,-45.9988,-55.1664,0.3402,-18.663,-42.0438,0.0,64.5,,,,,,,,20.670801,-67.7134,16.4668,-21.1472,-5.7790003,15.2858,33.56,-20.5184,-26.3024,0.3402,-32.0538,-0.65260005,0.0042,57.25,22.2426,0.9032,0.3402,-27.8792,-26.7782,0.0047999998,49.03,61.64,-74.7538,0.3398,-20.241,-34.5262,0.0095999995,0.0,0.0,0.0,-0.3809,-3.121,0.0,-5.125,4,B,0,0
737,737004,-26.643257,17.6868,-57.5148,32.143,-21.023401,-23.4456,-8.1906,-47.8676,-59.376,0.3402,-18.663,-42.0438,0.0038,63.53,,,,,,,,18.5854,-68.2504,18.0278,-20.5926,-5.0548,15.8942,29.89,-23.7204,-26.257801,0.3402,-31.9896,1.1624,0.0042,57.25,17.038,-2.6852,0.3402,-33.7992,-16.3368,0.0047999998,49.03,59.9846,-77.234,0.3398,-23.789,-31.5416,0.0095999995,0.0,0.0,0.0,-0.2717,-3.012,0.0,-5.02,4,B,0,0
737,737004,-26.534088,15.2386,-60.2448,31.094599,-20.9478,-23.361599,-9.674601,-49.128197,-62.1712,0.3402,-19.3748,-41.684,0.0042,63.53,,,,,,,,17.227,-68.572,19.1034,-20.2106,-4.6578,16.3264,26.22,-25.851002,-26.148798,0.3402,-31.9292,2.02,0.0042,57.25,13.5452,-3.9338,0.3402,-35.656998,-9.1838,0.0047999998,49.03,55.5456,-81.4302,0.3398,-31.501598,-21.4058,0.0098,0.0,0.0,0.0,-0.1625,-2.902,0.0,-4.91,4,B,0,0
737,737004,-26.424856,12.799399,-62.965,29.873201,-20.8722,-23.2776,-11.153399,-52.858997,-68.822205,0.3402,-25.0822,-38.1554,0.0042,63.53,,,,,,,,13.9252,-69.2552,21.921001,-19.5362,-3.5084,17.4172,22.5,-31.152,-25.6204,0.3402,-31.703798,3.9968,0.0042,57.25,11.148199,-4.3638,0.3402,-36.0856,-4.3268,0.0047999998,49.03,52.2194,-83.1784,0.3398,-34.496998,-14.134,0.0098,0.0,0.0,0.0,-0.0526,-2.793,0.0,-4.797,4,B,0,0
737,737004,-26.315113,10.369,-65.6754,28.4798,-20.796598,-23.193602,-12.627,-55.464798,-72.567795,0.3402,-26.613602,-37.0524,0.0042,63.53,,,,,,,,11.9756,-69.5498,23.6918,-19.5212,-2.4064,17.9144,18.83,-34.3192,-25.2,0.3402,-31.6738,4.1796,0.0042,57.25,5.1944,-4.1574,0.3402,-35.2314,4.9955997,0.004,49.03,48.6808,-84.192406,0.3398,-35.900803,-6.7604,0.0098,0.0,0.0,0.0,0.0,-2.684,0.0,-4.69,4,B,0,0
737,737004,-26.199257,7.9786,-67.345,27.561,-42.253998,14.6238,7.0534,-57.7038,-75.6396,0.3402,-27.016,-36.7546,0.0042,63.53,,,,,,,,10.6668005,-69.6748,24.8918,-19.756401,-1.4277999,18.030401,14.93,-36.4336,-24.9574,0.3402,-31.7502,3.0684,0.0042,57.25,2.2746,-3.6564002,0.3402,-34.9192,6.5988,0.004,49.03,46.277203,-84.4984,0.3398,-36.1276,-3.1202,0.009,0.0,0.0,0.0,0.0,-2.568,0.0,-4.574,4,B,0,0
737,737004,-26.085173,2.7076,-65.5208,28.3326,-42.092003,14.5668,5.4034004,-60.6164,-79.6306,0.3402,-26.417,-37.1572,0.0042,100.0,,,,,,,,7.3,-70.2044,27.530602,-19.4124,-2.9562,13.7462,14.51,-41.9924,-24.8392,0.3402,-31.719398,-1.0912,0.0042,57.25,-0.9252,-3.0532,0.3402,-34.974,6.0736,0.0042,49.03,39.9532,-84.6066,0.3398,-36.125,0.519,0.009,0.0,-9.89,0.0,0.0,-2.457,0.0,-4.46,4,B,0,0
737,737004,-25.97772,-1.4944,-64.066605,28.8016,-41.962402,14.5212,4.0876,-64.1038,-84.726204,0.3402,-20.4276,-29.889599,0.0042,100.0,,,,,,,,5.3529997,-70.4964,28.8334,-19.5232,-2.893,12.4118,14.51,-45.1614,-24.998798,0.3402,-31.671799,-1.873,0.0042,57.25,-6.7876,-2.46,0.3402,-35.2768,1.5892,0.0042,49.03,36.3426,-84.520195,0.3398,-36.0454,1.5425999,0.0092,12.16,-9.77,0.0,0.0,-2.344,0.0,-4.348,4,B,0,0
737,737004,-25.86294,-5.6836,-62.617,29.139399,-41.832798,14.4756,2.776,-66.0278,-87.3218,0.3474,-18.3282,-22.3818,0.7364,100.0,,,,,,,,3.3946,-70.7844,30.000801,-19.6384,-2.8754,11.0502,14.51,-47.2722,-25.1302,0.3402,-31.6608,-2.029,0.0042,57.25,-9.7276,-2.3727999,0.3402,-35.2882,0.8328,0.0042,49.03,33.9486,-84.342,0.3398,-35.758602,3.7457998,0.0094,12.16,-9.664,0.0,0.0,-2.232,0.0,-4.24,4,B,0,0
737,737004,-25.7534,-10.901999,-60.811203,29.3774,-41.673798,14.4186,1.1422,-67.441,-88.860596,0.644,-15.8728,-16.1808,6.4016,100.0,,,,,,,,1.7538,-71.0244,30.8696,-19.7344,-2.8916001,9.9136,14.51,-52.4428,-25.3594,0.3402,-33.6194,-0.1892,0.0032,53.72,-12.6612,-2.2324,0.3402,-35.0864,2.7017999,0.0044,49.03,28.484,-83.090195,0.3398,-32.619198,12.254001,0.01,12.16,-9.555,0.0,0.0,-2.123,0.0,-4.13,4,B,0,0
737,737004,-25.644304,-15.7548,-59.1324,29.4154,-41.525402,14.3654,-0.3764,-69.129196,-90.897995,2.9016001,-4.578,-9.93,18.6982,100.0,,,,,,,,-1.3858,-71.487404,32.2608,-19.916801,-2.957,7.7738,14.51,-55.2316,-25.233799,0.3402,-33.2572,3.1292002,0.0046,53.72,-15.8402,-1.7844,0.3402,-34.186,6.9742,0.0046,49.03,25.0502,-81.144,0.3398,-26.1576,20.421999,0.01,12.16,-9.445,0.0,0.0,-2.014,0.0,-4.02,4,B,0,0
737,737004,-25.53521,-20.245201,-57.579,29.2926,-41.387596,14.316,-1.7803999,-69.213196,-91.4004,4.0306,0.64919996,-7.7896004,19.538,100.0,,,,,,,,-3.5506,-71.8108,33.0176,-20.0382,-3.0084,6.3082,14.51,-58.224197,-24.7052,0.3402,-31.975801,8.0803995,0.0046,53.72,-21.4418,0.3466,0.3402,-29.397,16.879799,0.0046,60.78,23.657,-79.838196,0.3398,-22.183401,23.7274,0.01,12.16,-9.336,0.0,0.0,-1.903,0.0,-3.908,4,B,0,0
737,737004,-25.425077,-25.0646,-55.9122,28.9902,-41.2392,14.2628,-3.2872,-68.3114,-92.5134,7.041,8.0822,-7.6214004,15.6174,100.0,,,,,,,,-5.2242,-72.0636,33.491,-20.121801,-3.0504,5.1664,14.51,-63.201202,-22.5192,0.3402,-28.123602,17.737,0.0004,51.28,-23.736,1.9486,0.3402,-26.0724,20.905201,0.0042,60.78,21.784199,-77.2504,0.3398,-16.2342,27.258001,0.0092,12.16,-9.23,0.0,0.0,-1.794,0.0,-3.799,4,B,0,0
737,737004,-25.31581,-29.524199,-54.3696,28.552801,-41.101402,14.215799,-4.6816,-67.6332,-93.1716,8.0638,9.798,-9.659,11.8992,100.0,,,,,,,,-7.0724,-72.3454,33.901,-20.195,-3.0958,3.8882,14.51,-64.7872,-21.3698,0.3402,-26.3098,21.2628,0.0004,47.6,-27.1516,5.1896,0.3402,-22.912199,24.016201,0.004,60.78,19.7258,-72.1922,0.3398,-7.4912,30.0154,0.0095999995,12.16,-9.12,0.0,0.0,-1.685,0.0,-3.69,4,B,0,0
737,737004,-25.206713,-33.9688,-52.832203,27.9644,-40.965,14.169001,-6.0714,-66.447,-94.352196,8.978,11.7918005,-11.774,5.3764,100.0,,,,,,,,-10.274799,-72.8406,34.3294,-20.243,-3.1488001,1.6338,14.51,-67.126,-18.8884,0.3402,-20.468,27.7494,0.0004,43.9,-28.8598,6.9984,0.3402,-22.9938,23.87,0.0044,60.78,19.3428,-69.9228,0.3398,-3.1538,30.37,0.0095999995,23.92,-9.01,0.0,0.0,-1.576,0.0,-3.582,4,B,0,0
737,737004,-25.097616,-38.0586,-51.417404,27.288,-40.8402,14.125799,-7.35,-65.2106,-95.588,9.189,12.726601,-12.72,-0.5676,100.0,,,,,,,,-12.298,-73.155,34.4146,-20.2298,-3.15,0.201,14.51,-68.666405,-16.0954,0.3402,-13.8372,32.455,0.0,40.22,-31.2626,9.2658,0.3402,-25.148401,21.2656,0.0046,60.78,19.3534,-66.9064,0.3398,2.8639998,29.8032,0.0095999995,23.92,-8.9,0.0,0.0,-1.467,0.0,-3.473,4,B,0,0
737,737004,-24.98852,-42.475,-49.8898,26.411001,-40.705,14.079,-8.731,-63.368397,-97.3946,8.551,13.0722,-12.526,-7.7679996,100.0,,,,,,,,-14.151401,-73.442795,34.3678,-20.208199,-3.1286,-1.1087999,14.51,-70.4216,-9.941,0.3402,-8.1462,36.431,0.0036000002,39.22,-33.4528,10.8988,0.3402,-27.0286,18.435999,0.0042,60.78,20.3786,-62.8736,0.3398,10.9918,26.8998,0.0095999995,23.92,-8.79,0.0,0.0,-1.357,0.0,-3.363,4,B,0,0
737,737004,-24.879423,-46.5388,-48.484398,25.469,-40.5802,14.0358,-10.0018,-62.042404,-98.527596,7.5284004,13.0368,-10.421,-12.35,100.0,,,,,,,,-16.171,-73.7538,34.18,-20.1876,-3.0956,-2.5212,14.51,-71.167595,-6.9262,0.3402,-10.0002,35.8292,0.0046,39.22,-37.8802,13.5648,0.3402,-28.4132,16.0412,0.0042,60.78,21.7566,-60.3606,0.3398,16.0278,23.469599,0.0095999995,23.92,-8.68,0.0,0.0,-1.248,0.0,-3.254,4,B,0,0
737,737004,-24.770327,-51.6008,-46.7334,24.113,-40.4242,13.9818,-11.5845995,-60.9098,-99.3262,6.1626,11.46,-7.4234004,-16.963001,100.0,,,,,,,,-19.030401,-74.1918,33.6814,-20.1822,-3.0848,-4.3908,14.51,-72.0416,-4.2929997,0.3402,-13.009399,34.419,0.005,100.0,-40.4928,15.0206,0.3402,-28.5456,15.7992,0.0042,60.78,23.4268,-58.3996,0.3398,19.9016,19.7158,0.0094,23.92,-8.57,0.0,-9.93,-1.14,0.0,-3.145,4,B,0,0
737,737004,-24.661228,-55.636402,-45.337597,22.886202,-40.2994,13.9386,-12.8464,-60.218998,-99.7306,4.9176,9.5202,-4.8384,-19.9084,100.0,,,,,,,,-20.7124,-74.4494,33.266003,-20.1822,-3.0848,-5.4728003,14.51,-74.6054,1.1432,0.3402,-17.413399,30.715,0.0036000002,100.0,-42.3968,16.073,0.3402,-28.5552,15.779599,0.0042,60.78,25.1828,-56.8582,0.3398,21.9008,17.593,0.009,23.92,-8.46,0.0,-9.82,-1.03,0.0,-3.035,4,B,0,0
